entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,sdg_confidence
3985,WEU,Western Europe,DK,Denmark,14500000000.0,2.17,2.491,2.286,1.452,1057.0,1112.0,23.397414486441907,Disposal ,C.26.55.P,0.011785714,0.011785714,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.058928571,9.0,"Industry, Innovation and Infrastructure",
3989,NAM,Northern America,US,United States of America,11800000000.0,3.026,3.16,3.5,2.214,387349.0,190200.0,23.191365368502776,Operation,MTH002,-0.1,-0.1,C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",1.0,2.0,Zero Hunger,0.4
3990,WEU,Western Europe,ES,Spain,4353201000.0,2.138,2.293,2.078,1.929,4980.0,16529.0,22.194177273731945,Operation,MTH001,-0.25,-0.25,J,Information and communication,60,"Programming, broadcasting, news agency and other content distribution activities",0.065973103,9.0,"Industry, Innovation and Infrastructure",
3990,WEU,Western Europe,ES,Spain,4353201000.0,2.138,2.293,2.078,1.929,4980.0,16529.0,22.194177273731945,Operation,MTH001,-0.25,-0.25,J,Information and communication,61,Telecommunications,0.934026897,9.0,"Industry, Innovation and Infrastructure",
3991,WEU,Western Europe,SE,Sweden,9850000000.0,2.729,3.31,3.0,1.357,842.0,4743.0,23.01073729223193,,,,,L,Financial And Insurance Activities,68,Real estate activities,1.0,9.0,"Industry, Innovation and Infrastructure",0.40814675568569925
3992,WEU,Western Europe,IT,Italy,266100000.0,2.907,4.0,1.906,2.143,679.44,306.87,19.399382739705903,,,,,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,
4021,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1470000000.0,2.466,2.45,2.5,2.452,2913.0,0.0,21.10852823841733,Operation,MTH001,-0.25,-0.25,J,Information and communication,61,Telecommunications,1.0,9.0,"Industry, Innovation and Infrastructure",
4030,NAM,Northern America,US,United States of America,3360000000.0,2.605,3.039,2.816,1.571,17927.0,38893.0,21.935206811219143,,,,,J,Information and communication,58,Publishing activities,1.0,8.0,Decent Work and Economic Growth,0.4248504087784394
4037,WEU,Western Europe,IT,Italy,1276800000.0,3.028,3.569,3.013,2.071,59534.0,0.0,20.967622785443027,Farming,A.1.4.B,-0.090452694,-0.090452694,C,Manufacturing,10,Manufacture of food products,1.0,3.0,Good Health and Wellbeing,0.6142480555518431
4049,NAM,Northern America,US,United States of America,6149909000.0,2.981,3.45,2.975,2.143,115728.0,51927.0,22.53970312207,Operation,MTH001,-0.025204763,-0.025204763,L,Financial And Insurance Activities,68,Real estate activities,0.220137404,3.0,Good Health and Wellbeing,0.5215704303912267
4049,NAM,Northern America,US,United States of America,6149909000.0,2.981,3.45,2.975,2.143,115728.0,51927.0,22.53970312207,Operation,MTH001,-0.025204763,-0.025204763,J,Information and communication,63,Information service activities,0.559725193,8.0,Decent Work and Economic Growth,0.39295031248908885
4049,NAM,Northern America,US,United States of America,6149909000.0,2.981,3.45,2.975,2.143,115728.0,51927.0,22.53970312207,Operation,MTH001,-0.025204763,-0.025204763,H,Transportation And Storage,52,"Warehousing, storage and support activities for transportation",0.220137404,9.0,"Industry, Innovation and Infrastructure",0.3922471719432766
4051,NAM,Northern America,US,United States of America,1583900000.0,3.568,4.897,3.0,1.857,8574.81,599.49,21.183155997664,Operation,MTH002,-0.1,-0.1,C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",0.999245744,3.0,Good Health and Wellbeing,0.7788445272231281
4051,NAM,Northern America,US,United States of America,1583900000.0,3.568,4.897,3.0,1.857,8574.81,599.49,21.183155997664,Operation,MTH002,-0.1,-0.1,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.000754256,8.0,Decent Work and Economic Growth,0.8425761595056455
4061,NAM,Northern America,US,United States of America,2420000000.0,3.274,4.084,3.0,2.143,425.0,448.0,21.60703337752823,Operation,MTH001,-0.25,-0.25,H,Transportation And Storage,51,Air transport,0.265786215,8.0,Decent Work and Economic Growth,0.8152133623272755
4061,NAM,Northern America,US,United States of America,2420000000.0,3.274,4.084,3.0,2.143,425.0,448.0,21.60703337752823,Operation,MTH001,-0.25,-0.25,I,Accommodation And Food Service Activities,55,Accommodation,0.265786215,9.0,"Industry, Innovation and Infrastructure",0.40299681484279704
4061,NAM,Northern America,US,United States of America,2420000000.0,3.274,4.084,3.0,2.143,425.0,448.0,21.60703337752823,Operation,MTH001,-0.25,-0.25,N,"Professional, Scientific And Technical Activities",78,Employment activities,0.202641354,3.0,Good Health and Wellbeing,0.42586545741637066
4061,NAM,Northern America,US,United States of America,2420000000.0,3.274,4.084,3.0,2.143,425.0,448.0,21.60703337752823,Operation,MTH001,-0.25,-0.25,N,"Professional, Scientific And Technical Activities",79,"Travel agency, tour operator and other reservation service and related activities",0.265786215,3.0,Good Health and Wellbeing,0.42586545741637066
4075,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,193600000.0,3.351,4.358,2.907,2.071,2487.0,3192.0,19.08130473797204,,,,,L,Financial And Insurance Activities,68,Real estate activities,0.093151562,3.0,Good Health and Wellbeing,0.8195336294230943
4075,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,193600000.0,3.351,4.358,2.907,2.071,2487.0,3192.0,19.08130473797204,,,,,F,Construction,41,Construction of residential and non-residential buildings,0.107647086,9.0,"Industry, Innovation and Infrastructure",0.3934121038828507
4075,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,193600000.0,3.351,4.358,2.907,2.071,2487.0,3192.0,19.08130473797204,,,,,H,Transportation And Storage,52,"Warehousing, storage and support activities for transportation",0.074058385,8.0,Decent Work and Economic Growth,0.8212193215188055
4075,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,193600000.0,3.351,4.358,2.907,2.071,2487.0,3192.0,19.08130473797204,,,,,H,Transportation And Storage,50,Water transport,0.725142966,8.0,Decent Work and Economic Growth,0.8212193215188055
4090,NAM,Northern America,US,United States of America,55100000000.0,2.425,2.629,2.354,2.143,431504.0,1105788.0,24.732415553123428,,,,,G,Wholesale And Retail Trade,47,Retail trade,0.195180176,9.0,"Industry, Innovation and Infrastructure",
4090,NAM,Northern America,US,United States of America,55100000000.0,2.425,2.629,2.354,2.143,431504.0,1105788.0,24.732415553123428,,,,,J,Information and communication,61,Telecommunications,0.515004085,9.0,"Industry, Innovation and Infrastructure",
4090,NAM,Northern America,US,United States of America,55100000000.0,2.425,2.629,2.354,2.143,431504.0,1105788.0,24.732415553123428,,,,,M,"Professional, scientific and technical activities",73,"Activities of advertising, market research and public relations",0.032313697,9.0,"Industry, Innovation and Infrastructure",
4090,NAM,Northern America,US,United States of America,55100000000.0,2.425,2.629,2.354,2.143,431504.0,1105788.0,24.732415553123428,,,,,J,Information and communication,60,"Programming, broadcasting, news agency and other content distribution activities",0.257502042,9.0,"Industry, Innovation and Infrastructure",
4092,WEU,Western Europe,CH,Switzerland,17000000000.0,3.291,3.929,3.033,2.452,406000.0,196000.0,23.55647918106145,Operation,MTH002,-0.077781049,-0.077781049,A,"Agriculture, Forestry And Fishing",1,"Crop and animal production, hunting and related service activities",0.222189506,2.0,Zero Hunger,0.3890990158521986
4092,WEU,Western Europe,CH,Switzerland,17000000000.0,3.291,3.929,3.033,2.452,406000.0,196000.0,23.55647918106145,Operation,MTH002,-0.077781049,-0.077781049,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.777810494,2.0,Zero Hunger,0.4
4098,WEU,Western Europe,NO,Norway,10200000000.0,2.358,2.354,3.0,1.595,250372.0,1503357.0,23.04565355733468,Operation,MTH004,-0.75,-0.75,C,Manufacturing,17,Manufacture of paper and paper products,1.0,9.0,"Industry, Innovation and Infrastructure",0.612419922223915
4098,WEU,Western Europe,NO,Norway,10200000000.0,2.358,2.354,3.0,1.595,250372.0,1503357.0,23.04565355733468,Operation,MTH002,-0.1,-0.1,C,Manufacturing,17,Manufacture of paper and paper products,1.0,9.0,"Industry, Innovation and Infrastructure",0.6161180196951447
4098,WEU,Western Europe,NO,Norway,10200000000.0,2.358,2.354,3.0,1.595,250372.0,1503357.0,23.04565355733468,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,17,Manufacture of paper and paper products,1.0,9.0,"Industry, Innovation and Infrastructure",0.6214680256783821
4109,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,13816800000.0,3.17,3.664,3.404,2.0,210164.0,175168.0,23.34915108006636,Operation,MTH004,-0.175131,-0.175131,C,Manufacturing,31,Manufacture of furniture,0.315350395,2.0,Zero Hunger,0.4
4109,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,13816800000.0,3.17,3.664,3.404,2.0,210164.0,175168.0,23.34915108006636,Operation,MTH004,-0.175131,-0.175131,G,Wholesale And Retail Trade,47,Retail trade,0.684649605,2.0,Zero Hunger,0.3954016666523862
4131,WEU,Western Europe,DE,Germany,22400000000.0,2.774,3.65,2.8,1.167,21200.0,29900.0,23.832326795852047,Other,ENVIB010,-0.1,-0.1,G,Wholesale And Retail Trade,47,Retail trade,1.0,9.0,"Industry, Innovation and Infrastructure",0.6167931816250231
4134,WEU,Western Europe,LU,Luxembourg,5570000000.0,3.118,3.85,3.25,1.643,59481.0,44652.0,22.440660891065136,,,,,G,Wholesale And Retail Trade,47,Retail trade,1.0,9.0,"Industry, Innovation and Infrastructure",0.4024123263198004
4146,WEU,Western Europe,NL,Netherlands,1070000000.0,3.245,3.741,2.607,3.119,19413.0,1066.0,20.790924486354804,,,,,F,Construction,42,Civil engineering,0.8,9.0,"Industry, Innovation and Infrastructure",0.39190777288948475
4146,WEU,Western Europe,NL,Netherlands,1070000000.0,3.245,3.741,2.607,3.119,19413.0,1066.0,20.790924486354804,,,,,F,Construction,43,Specialised construction activities,0.2,9.0,"Industry, Innovation and Infrastructure",0.39190777288948475
4155,WEU,Western Europe,DE,Germany,3610000000.0,2.922,3.015,2.858,2.833,30240.0,2205.0,22.00697360956821,Operation,L.68.3.B,-0.133116883,-0.133116883,F,Construction,42,Civil engineering,0.052075376,7.0,Affordable and Clean Energy,0.2133033129986527
4155,WEU,Western Europe,DE,Germany,3610000000.0,2.922,3.015,2.858,2.833,30240.0,2205.0,22.00697360956821,Operation,L.68.3.B,-0.133116883,-0.133116883,F,Construction,43,Specialised construction activities,0.318309142,7.0,Affordable and Clean Energy,0.2133033129986527
4155,WEU,Western Europe,DE,Germany,3610000000.0,2.922,3.015,2.858,2.833,30240.0,2205.0,22.00697360956821,Operation,L.68.3.B,-0.133116883,-0.133116883,N,"Professional, Scientific And Technical Activities",81,Services to buildings and landscape activities,0.363381716,12.0,Responsible Consumption and Production,0.3985524161336844
4155,WEU,Western Europe,DE,Germany,3610000000.0,2.922,3.015,2.858,2.833,30240.0,2205.0,22.00697360956821,Operation,L.68.3.B,-0.133116883,-0.133116883,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,0.266233766,3.0,Good Health and Wellbeing,0.7684723434878612
4176,WEU,Western Europe,ES,Spain,936000000.0,2.925,3.5,2.1,2.881,3342.11,88.81,20.65712603551024,Manufacturing,C.32.1.P,0.25,0.25,C,Manufacturing,32,Other manufacturing,1.0,3.0,Good Health and Wellbeing,
4176,WEU,Western Europe,ES,Spain,936000000.0,2.925,3.5,2.1,2.881,3342.11,88.81,20.65712603551024,Operation,MTH001,-0.25,-0.25,C,Manufacturing,32,Other manufacturing,1.0,3.0,Good Health and Wellbeing,
4188,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1216795000.0,2.821,3.565,2.43,1.952,79.0,1663.0,20.91948619058402,,,,,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",1.0,3.0,Good Health and Wellbeing,
4192,WEU,Western Europe,IT,Italy,797200000.0,3.407,3.725,2.99,3.333,7.6,2549.4,20.496616147557305,Other,ENVIB025,-0.25,-0.25,G,Wholesale And Retail Trade,47,Retail trade,1.0,9.0,"Industry, Innovation and Infrastructure",0.39358457110947737
4198,WEU,Western Europe,ES,Spain,2210000000.0,2.707,2.989,2.755,2.143,43950.0,2936.0,21.51625835292856,Other,ENVIB010,-0.1,-0.1,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,1.0,3.0,Good Health and Wellbeing,0.4156780552638697
4205,WEU,Western Europe,IT,Italy,362000000.0,3.304,3.9,3.0,2.595,14043.0,4081.0,19.70715477255247,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",0.173552473,3.0,Good Health and Wellbeing,0.8183110454053001
4205,WEU,Western Europe,IT,Italy,362000000.0,3.304,3.9,3.0,2.595,14043.0,4081.0,19.70715477255247,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,15,Manufacture of leather and related products of other materials,0.662092883,3.0,Good Health and Wellbeing,0.8183110454053001
4205,WEU,Western Europe,IT,Italy,362000000.0,3.304,3.9,3.0,2.595,14043.0,4081.0,19.70715477255247,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,13,Manufacture of textiles,0.164354644,3.0,Good Health and Wellbeing,0.8183110454053001
4215,WEU,Western Europe,NL,Netherlands,417000000.0,2.913,3.327,2.0,3.262,1560.0,1428.0,19.84859678216116,Operation,MTH002,-0.1,-0.1,C,Manufacturing,32,Other manufacturing,0.94,3.0,Good Health and Wellbeing,
4215,WEU,Western Europe,NL,Netherlands,417000000.0,2.913,3.327,2.0,3.262,1560.0,1428.0,19.84859678216116,Manufacturing,C.32.1.P,0.0125,0.0125,C,Manufacturing,32,Other manufacturing,0.94,3.0,Good Health and Wellbeing,
4215,WEU,Western Europe,NL,Netherlands,417000000.0,2.913,3.327,2.0,3.262,1560.0,1428.0,19.84859678216116,Manufacturing,C.32.1.P,0.0125,0.0125,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",0.06,3.0,Good Health and Wellbeing,
4215,WEU,Western Europe,NL,Netherlands,417000000.0,2.913,3.327,2.0,3.262,1560.0,1428.0,19.84859678216116,Other,ENVIB010,-0.085,-0.085,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",0.06,3.0,Good Health and Wellbeing,
4215,WEU,Western Europe,NL,Netherlands,417000000.0,2.913,3.327,2.0,3.262,1560.0,1428.0,19.84859678216116,Operation,MTH002,-0.1,-0.1,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",0.06,3.0,Good Health and Wellbeing,
4215,WEU,Western Europe,NL,Netherlands,417000000.0,2.913,3.327,2.0,3.262,1560.0,1428.0,19.84859678216116,Other,ENVIB010,-0.085,-0.085,C,Manufacturing,32,Other manufacturing,0.94,3.0,Good Health and Wellbeing,
4225,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2972737000.0,3.258,4.043,2.83,2.357,412225.0,62720.0,21.81274891455353,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,2.0,Zero Hunger,0.4
4233,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1040000000.0,2.477,2.442,2.889,2.048,210.0,371.0,20.76248655106123,,,,,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",1.0,9.0,"Industry, Innovation and Infrastructure",0.7962282141305275
10039,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2060000000.0,3.414,4.0,3.0,2.857,23678.0,73649.0,21.44597182023334,Other,ENVIB010,-0.036652025,-0.0483808762,R,Human Health And Social Work Activities,93,Sports activities and amusement and recreation activities,1.0,3.0,Good Health and Wellbeing,1.0
10045,WEU,Western Europe,LU,Luxembourg,759000000.0,3.022,3.65,2.0,3.119,134.8,1142.8,20.447512336677427,Operation,MTH002,-0.1,-0.1,J,Information and communication,61,Telecommunications,1.0,9.0,"Industry, Innovation and Infrastructure",
10054,NAM,Northern America,US,United States of America,2307900000.0,2.867,3.71,2.801,1.429,512369.0,109701.0,21.55960385753057,,,,,C,Manufacturing,32,Other manufacturing,0.216891219,2.0,Zero Hunger,0.4
10054,NAM,Northern America,US,United States of America,2307900000.0,2.867,3.71,2.801,1.429,512369.0,109701.0,21.55960385753057,,,,,C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",0.47231729,2.0,Zero Hunger,0.4
10054,NAM,Northern America,US,United States of America,2307900000.0,2.867,3.71,2.801,1.429,512369.0,109701.0,21.55960385753057,,,,,C,Manufacturing,23,Manufacture of other non-metallic mineral products,0.093900273,2.0,Zero Hunger,0.4
10054,NAM,Northern America,US,United States of America,2307900000.0,2.867,3.71,2.801,1.429,512369.0,109701.0,21.55960385753057,,,,,B,Mining And Quarrying,8,Other mining and quarrying,0.216891219,2.0,Zero Hunger,0.4000310108844077
10061,WEU,Western Europe,FI,Finland,624900000.0,2.768,2.972,2.901,2.238,35600.0,10600.0,20.253102196499565,,,,,L,Financial And Insurance Activities,68,Real estate activities,1.0,3.0,Good Health and Wellbeing,1.0
