entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_activities,avg_env_score_adjustment,has_activity,revenue_x_environmental_score,revenue_x_governance_score,E_x_S,S_x_G,country_ts2_per_revenue,target_scope_1_log,target_scope_2_log,sector_avg_scope2_log,sector_median_scope2_log,country_avg_scope2_log,country_avg_scope2_per_revenue,country_avg_esg,rev_x_env,rev_x_gov,env_x_gov,esg_sum,sector1_x_country,ESG_Comp_1,ESG_Comp_2
4134,WEU,Western Europe,LU,Luxembourg,5570000000.0,3.118,3.85,3.25,1.643,59481.0,44652.0,22.440660891065136,Operation,MTH002,-0.1,-0.1,G,Wholesale And Retail Trade,47,Retail trade,1.0,9.0,"Industry, Innovation and Infrastructure",1.0090340000907745,-0.0057418607443562,-0.0038680626430028,0.0058339193162397,-0.0584639881347872,0.0043199098863886,-0.0479927242158049,0.015955915034057,-0.0342425801605073,-0.0167638523694432,1,-0.1,1,21444500000.0,9151510000.0,12.5125,5.33975,3.3218989110173384e-05,10.993429024756606,10.706676773297268,9.96575113437934,10.255797985839772,8.861578561657744,1.9547900433311356e-05,3.3801666666666663,21444500000.0,9151510000.0,6.32555,8.743,3.351908946081013e-05,941617375.31935,-0.4396737009848862
4146,WEU,Western Europe,NL,Netherlands,1070000000.0,3.245,3.741,2.607,3.119,19413.0,1066.0,20.790924486354804,Operation,MTH002,-0.1,-0.1,F,Construction,42,Civil engineering,0.8,9.0,"Industry, Innovation and Infrastructure",-0.2216879341610003,0.1065663186593015,2.837111393738549,0.1284237259312823,0.1610229505471774,0.0377766556203675,-0.067272775581734,-0.0012085608202005,-0.026064910492799,-0.0535350236747212,2,-0.1,1,4002870000.0,3337330000.0,9.752787,8.131233000000002,2.870823443040889e-05,9.873749734272172,6.9726062513017535,6.876052361077521,6.9726062513017535,8.69614039755072,2.2134828802156627e-05,3.276884615384615,4002870000.0,3337330000.0,11.668179,9.467,-6.364269184287048e-06,-3558382624.680654,-0.29262709713059165
4155,WEU,Western Europe,DE,Germany,3610000000.0,2.922,3.015,2.858,2.833,30240.0,2205.0,22.00697360956821,Operation,L.68.3.B,-0.133116883,-0.133116883,F,Construction,42,Civil engineering,0.052075376,7.0,Affordable and Clean Energy,-0.2352422212253027,0.2422180883202885,0.6176717248411877,-0.0712184652713572,-0.1867429257803923,-0.1034790256560634,-0.2802535724018444,-0.0447692086723052,-0.2951049056681207,-0.4090189248110416,4,-0.133116883,1,10884150000.0,10227130000.0,8.61687,8.096714,1.1990447633649742e-05,10.316953898529778,7.698936199813447,6.876052361077521,6.9726062513017535,8.381460508005716,1.0678389188116252e-05,3.234346153846154,10884150000.0,10227130000.0,8.541495000000001,8.706,-2.82065953482544e-06,-1018382624.680654,0.3453289402517005
4176,WEU,Western Europe,ES,Spain,936000000.0,2.925,3.5,2.1,2.881,3342.11,88.81,20.65712603551024,Manufacturing,C.32.1.P,0.25,0.25,C,Manufacturing,32,Other manufacturing,1.0,3.0,Good Health and Wellbeing,-0.218360350210147,0.0379143140560749,-0.4455435695140675,-1.2456083274472871,3.706007226280711,0.5949580259786541,0.0087648570888725,-0.2473938776204061,0.4011948407926978,0.5353406231889702,2,0.0,1,3276000000.0,2696616000.0,7.35,6.0501,1.0041005413315722e-05,8.114656790455482,4.497696327682858,9.688135216471387,10.42519376739833,7.863797924974199,1.3146993856228642e-05,3.476777777777778,3276000000.0,2696616000.0,10.083499999999999,8.481,-2.1925574585136027e-06,-3692382624.680654,0.12425522947976401
4188,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1216795000.0,2.821,3.565,2.43,1.952,79.0,1663.0,20.91948619058402,Operation,MTH002,-0.1,-0.1,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",1.0,3.0,Good Health and Wellbeing,-0.2058685361145991,-0.1788610160902705,-0.1384153268770195,-0.3118133939467222,0.3962138099839031,0.0600532871831936,-0.1011611428918533,0.0636249473487659,-0.0803237734329716,-0.1514883264564575,1,-0.1,1,4337874175.0,2375183840.0,8.66295,4.74336,9.190606958410844e-06,4.382026634673881,7.416979621381154,7.58508690884986,6.75640209190669,7.839892076213068,9.367221878971305e-06,3.5126612903225807,4337874175.0,2375183840.0,6.95888,7.947,-1.8920568005326885e-06,-3411587624.680652,0.04922775854272291
4192,WEU,Western Europe,IT,Italy,797200000.0,3.407,3.725,2.99,3.333,7.6,2549.4,20.496616147557305,Other,ENVIB025,-0.25,-0.25,G,Wholesale And Retail Trade,47,Retail trade,1.0,9.0,"Industry, Innovation and Infrastructure",1.0090340000907745,-0.0057418607443562,-0.0038680626430028,0.0058339193162397,-0.0584639881347872,0.0043199098863886,-0.0479927242158049,0.015955915034057,-0.0342425801605073,-0.0167638523694432,1,-0.25,1,2969570000.0,2657067600.0,11.13775,9.96567,2.691973307029712e-05,2.151762203259462,7.844005488595896,9.96575113437934,10.255797985839772,8.134111131229867,1.6641820628839708e-05,3.315925925925926,2969570000.0,2657067600.0,12.415425,10.048,2.716292594129781e-05,-3831182624.6806545,-0.4266341211744416
4198,WEU,Western Europe,ES,Spain,2210000000.0,2.707,2.989,2.755,2.143,43950.0,2936.0,21.51625835292856,Other,ENVIB010,-0.1,-0.1,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,1.0,3.0,Good Health and Wellbeing,-0.1693104028868286,-0.1548833184317497,1.0449341255217248,-0.0407481819407158,-0.083351507218154,-0.1051193180347441,0.165320011234327,-0.0502281555267357,-0.0748661684704018,-0.069898500280236,1,-0.1,1,6605690000.0,4736030000.0,8.234694999999999,5.903965,1.0041005413315722e-05,10.69083065598303,7.98514393119862,7.930427267962083,7.98514393119862,7.863797924974199,1.3146993856228642e-05,3.476777777777778,6605690000.0,4736030000.0,6.4054269999999995,7.887,-1.7000466719173117e-06,-2418382624.6806526,0.4675184032598928
4205,WEU,Western Europe,IT,Italy,362000000.0,3.304,3.9,3.0,2.595,14043.0,4081.0,19.707154772552474,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",0.173552473,3.0,Good Health and Wellbeing,-0.3358529670864779,-0.3072601975074839,-0.3339089344486793,-0.3274810925881586,-1.293418923455084,-0.6721018360402606,-2.9186310026036018,-2.5924570835443044,-8.923207462983529,12.298875576989795,3,-0.1,1,1411800000.0,939390000.0,11.7,7.785,2.691973307029712e-05,9.549950537288325,8.31434234336979,10.162381178741452,10.589735991404917,8.134111131229867,1.6641820628839708e-05,3.315925925925926,1411800000.0,939390000.0000001,10.1205,9.495000000000001,-9.041072224835269e-06,-4266382624.680652,-0.5215718320833083
4215,WEU,Western Europe,NL,Netherlands,417000000.0,2.913,3.327,2.0,3.262,1560.0,1428.0,19.84859678216116,Other,ENVIB010,-0.085,-0.085,C,Manufacturing,32,Other manufacturing,0.94,3.0,Good Health and Wellbeing,-0.2907432425513427,0.0645200336822044,-0.6382754167851968,-1.7978750137010848,5.3320074104461375,0.8560212430445552,0.0135078295806775,-0.3533585511700766,0.567994031387369,0.7537359225793442,6,-0.0575,1,1387359000.0,1360254000.0,6.654,6.524,2.870823443040889e-05,7.353081920515432,7.264730177929867,9.688135216471387,10.42519376739833,8.69614039755072,2.2134828802156627e-05,3.276884615384615,1387359000.0,1360254000.0,10.852674,8.589,-8.346725166221179e-06,-4211382624.6806555,0.27907039600618644
4225,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2972737000.0,3.258,4.043,2.83,2.357,412225.0,62720.0,21.81274891455353,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,2.0,Zero Hunger,-0.1292209714998988,-0.0588249862110986,-0.1330587678184049,-0.2242079399675824,-0.0434914597081004,-0.0705133708190659,-0.1216459936173267,0.1115193765404112,-0.2741815124568126,-0.2406238726585362,1,-0.1,1,12018775691.0,7006741109.000001,11.44169,6.670310000000001,9.190606958410844e-06,12.929327021625893,11.046451598774738,10.30932552506939,10.996263838148824,7.839892076213068,9.367221878971305e-06,3.5126612903225807,12018775691.0,7006741109.000001,9.529351000000002,9.23,-1.1876191598395793e-06,-1655645624.680652,-0.5649847633399804
4233,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1040000000.0,2.477,2.442,2.889,2.048,210.0,371.0,20.76248655106123,Operation,MTH002,-0.1,-0.1,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",1.0,9.0,"Industry, Innovation and Infrastructure",-0.2058685361145991,-0.1788610160902705,-0.1384153268770195,-0.3118133939467222,0.3962138099839031,0.0600532871831936,-0.1011611428918533,0.0636249473487659,-0.0803237734329716,-0.1514883264564575,1,-0.1,1,2539680000.0,2129920000.0,7.054938,5.916671999999999,9.190606958410844e-06,5.351858133476067,5.918893854273146,7.58508690884986,6.75640209190669,7.839892076213068,9.367221878971305e-06,3.5126612903225807,2539680000.0,2129920000.0,5.001216,7.379,-1.8920568005326885e-06,-3588382624.680652,0.9415216623250592
10039,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2060000000.0,3.414,4.0,3.0,2.857,23678.0,73649.0,21.44597182023334,Other,ENVIB010,-0.036652025,-0.0483808762,R,Human Health And Social Work Activities,93,Sports activities and amusement and recreation activities,1.0,3.0,Good Health and Wellbeing,-0.2402488645421887,-0.2823750733723182,-0.3165502914095665,0.7513106053580666,-0.7469539331810958,-0.6194024719951653,-1.553737231637513,-2.7635759297559304,5.808652929394587,1.3076678642638175,1,-0.036652025,1,8240000000.0,5885420000.0,12.0,8.571000000000002,9.190606958410844e-06,10.072343858376511,11.207079421890777,7.881628780172643,9.46179923427044,7.839892076213068,9.367221878971305e-06,3.5126612903225807,8240000000.0,5885420000.0,11.428,9.857,-2.2080328862117438e-06,-2568382624.680653,-0.634866059948271
10045,WEU,Western Europe,LU,Luxembourg,759000000.0,3.022,3.65,2.0,3.119,134.8,1142.8,20.447512336677427,Operation,MTH002,-0.1,-0.1,J,Information and communication,61,Telecommunications,1.0,9.0,"Industry, Innovation and Infrastructure",-0.1122858332852737,-0.1128802255283567,-0.0325536421480019,-0.0525562522043147,-0.150824262637837,-0.0190141319591883,-0.1435852824924904,0.0144278019593219,0.1303963870415138,-0.1567845365653566,1,-0.1,1,2770350000.0,2367321000.0,7.3,6.238,3.3218989110173384e-05,4.911183215124596,7.042111331481216,7.153019837360215,8.058960017769417,8.861578561657744,1.9547900433311356e-05,3.3801666666666663,2770350000.0,2367321000.0,11.384350000000001,8.769,-3.730021873130251e-06,-3869382624.680655,-0.008284121968217364
10054,NAM,Northern America,US,United States of America,2307900000.0,2.867,3.71,2.801,1.429,512369.0,109701.0,21.55960385753057,Operation,MTH002,-0.1,-0.1,C,Manufacturing,32,Other manufacturing,0.216891219,2.0,Zero Hunger,-0.3802393000890017,0.2820292527286498,-0.4377403529241054,-0.923734047985156,0.8897950741190075,-0.0922954187671917,-1.6629715151994824,-0.7709130519397441,-1.6472022768824712,-2.1574759545791933,4,-0.1,1,8562309000.0,3297989100.0,10.39171,4.002629000000001,4.5487802618851305e-05,13.146802299281347,11.605522877637696,9.688135216471387,10.42519376739833,9.558663510576434,1.3481632512183627e-05,3.565965986394558,8562309000.0,3297989100.0,5.30159,7.94,-1.729625023037868e-05,-2320482624.6806483,-0.15201689876445437
10061,WEU,Western Europe,FI,Finland,624900000.0,2.768,2.972,2.901,2.238,35600.0,10600.0,20.253102196499565,Operation,MTH002,-0.1,-0.1,L,Financial And Insurance Activities,68,Real estate activities,1.0,3.0,Good Health and Wellbeing,-0.1954031360460153,-0.2109540108127182,-0.1626408431119979,-0.1186867086979504,-1.1955210052800764,4.935787022053982,1.0195066493710965,-0.6060717901101061,0.1642292857966361,0.3417919443933507,1,-0.1,1,1857202800.0,1398526200.0,8.621772,6.492438,9.665055978216193e-06,10.480129006333248,9.268703615273097,8.969776402808327,8.866669777975329,8.51306493556744,5.71078431372549e-06,3.235666666666667,1857202800.0,1398526200.0,6.651336,8.110999999999999,-1.8885822482037322e-06,-4003482624.6806536,0.41921817054838745
10100,WEU,Western Europe,SE,Sweden,13538600000.0,2.824,3.176,2.943,2.048,614.0,3089.0,23.32881070181732,Operation,J.58.20.P,0.043001699,0.043001699,J,Information and communication,58,Publishing activities,0.5,9.0,"Industry, Innovation and Infrastructure",-0.1720284138025115,-0.1814593637685424,-0.1049409910284435,-0.1579207146701066,-0.2336168261486871,-0.0518292512215071,-0.1916286494299728,0.367318506050887,-0.0978903067590176,-0.4198976836054254,3,0.043001699,1,42998593600.0,27727052800.0,9.346968,6.027264000000001,1.0694268470598077e-06,6.421622267806518,8.035926369891792,7.575414016329099,8.123854263105914,7.401859980392121,4.0203112473878347e-07,3.319125,42998593600.0,27727052800.0,6.504448000000001,8.167,-1.8397180417751977e-07,8910217375.319345,0.28618326598962196
10153,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1686002000.0,3.5,4.65,2.25,2.929,57313.0,0.0,21.245625883358112,Operation,MTH002,-0.1,-0.1,H,Transportation And Storage,53,Postal and courier activities,1.0,8.0,Decent Work and Economic Growth,-0.1693767010302255,-0.2188209942495069,-0.1900685519905445,-0.1591096036513856,0.744926014333219,0.2418993604946967,-0.311393212914652,0.5978071430455365,-0.1700075795955087,-0.4327744864909901,1,-0.1,1,7839909300.000001,4938299858.0,10.4625,6.590249999999999,9.190606958410844e-06,10.956300200957314,0.0,0.0,0.0,7.839892076213068,9.367221878971305e-06,3.5126612903225807,7839909300.000001,4938299858.0,13.61985,9.829,-1.5566746870810636e-06,-2942380624.6806536,-1.0064090153998386
10184,WEU,Western Europe,IT,Italy,879900000.0,3.446,3.9,3.85,2.143,44644.49,19807.5,20.595318823752283,Other,ENVIB010,-0.2,-0.2,C,Manufacturing,10,Manufacture of food products,1.0,3.0,Good Health and Wellbeing,-0.156211375269386,-0.1573218880558126,-0.0768784869260623,-0.0274860844882202,-0.1825608191895309,-0.0366448139260119,-0.1239903977068158,0.1151474571327065,-0.1267367847435618,-0.2216835655288108,1,-0.2,1,3431610000.0,1885625700.0,15.015,8.250549999999999,2.691973307029712e-05,10.706508573364264,9.893866417492074,8.388512915584489,8.925543386961966,8.134111131229867,1.6641820628839708e-05,3.315925925925926,3431610000.0,1885625699.9999998,8.3577,9.893,-4.205168524795884e-06,-3748482624.6806498,-0.7542198943955573
10204,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,610600000.0,2.441,3.017,2.042,1.881,22931.48,380.51,20.229952639902784,Manufacturing,F.42.41.B,-0.433292534,-0.433292534,F,Construction,42,Civil engineering,0.5,6.0,Clean Water and Sanitation,-0.5173968940870853,-0.4183042946759095,14.857659276705071,0.851601334519566,1.293824340452974,0.2583840098231205,0.3828926204309559,-0.2672892835849608,0.3179375858217091,0.5659563567590244,6,-0.433292534,1,1842180200.0,1148538600.0,6.160714,3.841002,9.190606958410844e-06,10.040309525258715,5.944137062700765,6.876052361077521,6.9726062513017535,7.839892076213068,9.367221878971305e-06,3.5126612903225807,1842180200.0,1148538600.0,5.674977,6.9399999999999995,-4.755191495056925e-06,-4017782624.6806536,0.6962409082223092
10213,NAM,Northern America,US,United States of America,7659832000.0,3.126,3.086,4.124,2.0,4012.22,21970.65,22.75925588847407,Operation,MTH002,-0.1,-0.1,O,Administrative And Support Service Activities,84,Public administration and defence; compulsory social security,1.0,12.0,Responsible Consumption and Production,-0.2153705746328454,-0.1469654528350806,-0.1199201058934201,-0.0887206737270333,-0.2617935091796628,-0.1178374364203693,-0.2428227555950238,-0.0910306206904155,-0.0376436805946687,-0.0787517228142262,1,-0.1,1,23638241552.0,15319664000.0,12.726663999999998,8.248,4.5487802618851305e-05,8.29734919059331,9.99750826497099,9.909051609708776,9.909051609708776,9.558663510576434,1.3481632512183627e-05,3.565965986394558,23638241552.0,15319664000.0,6.172,9.209999999999999,-9.796734188807456e-06,3031449375.319349,-0.03822027174358334
10233,WEU,Western Europe,IT,Italy,642500000.0,3.329,3.75,3.27,2.643,1344.0,690.0,20.280877376290068,End-use,C.14.34.P,-0.014515808,-0.014515808,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,1.0,3.0,Good Health and Wellbeing,-0.2364017334684724,-0.0761511880898841,-0.1996293578564358,0.0863300049704211,-0.341867064524372,-0.3185069608261972,-1.1029830262366438,-1.2233197470640884,0.179628186079148,0.760898102673661,1,-0.014515808,1,2409375000.0,1698127499.9999998,12.2625,8.64261,2.691973307029712e-05,7.20414929203594,6.53813982376767,8.75505619341313,9.022087625056667,8.134111131229867,1.6641820628839708e-05,3.315925925925926,2409375000.0,1698127499.9999998,9.911249999999999,9.663,-6.363871562326802e-06,-3985882624.6806517,-0.4735153610524384
10234,WEU,Western Europe,FR,France,629000000.0,2.737,2.941,2.431,2.738,7065.0,8083.0,20.25964181625454,Operation,MTH001,-0.416003185,-0.416003185,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.210721868,3.0,Good Health and Wellbeing,-0.4909011870573234,0.4568331848297286,-0.2881209769566935,-0.3785230358174809,-0.4505024971721629,-0.4771206624033085,-1.7437334193741492,-1.2622159746295334,-0.995372632481654,-0.9579946761159698,18,-0.416003185,1,1849889000.0,1722202000.0,7.149571,6.656078,1.4630044194219064e-05,8.86304982791909,8.997642078523512,8.75505619341313,9.022087625056667,8.555753572198892,8.915957793295588e-06,3.3401162790697674,1849889000.0,1722202000.0,8.052458,8.11,-7.181906061643241e-06,-3999382624.680654,0.5529370828869967
10282,NAM,Northern America,US,United States of America,2190000000.0,3.255,3.946,2.708,2.667,331192.0,243753.0,21.50716738123144,Manufacturing,C.20.26.B,-0.027,-0.027,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,2.0,Zero Hunger,-0.1665755230920142,-0.0443349999486589,-0.2409382558613835,-0.4237393733080528,-0.0272901472242711,-0.1303134624488459,-0.2104811621399065,0.1959443899484796,-0.5199433891719292,-0.4368858086305342,2,-0.027,1,8641740000.0,5840730000.0,10.685768,7.222236,4.5487802618851305e-05,12.710456566004188,12.403914798981855,10.30932552506939,10.996263838148824,9.558663510576434,1.3481632512183627e-05,3.565965986394558,8641740000.0,5840730000.0,10.523982,9.321,-7.57715451554145e-06,-2438382624.6806526,-0.4681763115388997
10286,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2120000000.0,2.928,3.269,3.011,2.214,16912.0,2388.0,21.47468192610203,Operation,MTH002,-0.1,-0.1,N,"Professional, Scientific And Technical Activities",81,Services to buildings and landscape activities,1.0,12.0,Responsible Consumption and Production,-0.2223558187854114,-0.1206387521451286,0.163908642995558,-0.1031245106520487,-0.2827825259112773,-0.1499582194651157,-0.5257898323953341,-0.1612208639424882,-0.4624203575672558,-0.5600902289393895,1,-0.1,1,6930280000.0,4693680000.0,9.842959,6.666354,9.190606958410844e-06,9.735837835974042,7.77863014732581,7.715184342665296,7.77863014732581,7.839892076213068,9.367221878971305e-06,3.5126612903225807,6930280000.0,4693680000.0,7.237566,8.494,-2.043584935372343e-06,-2508382624.6806517,0.11273336086208678
